 ,,  Актуализиран на 19.12.2025 г.,,,,,,,
,,,,,,,,,
№ свидетелство,Дата на свидетелство,модел фискално устройство,Производител/Вносител,Валидност,Тип на ФУ,Особености,2 APN канал,"ФБ в 
ел. вид",Работа с валутен параметър
172,1999-10-13 00:00:00,ЕЛИТ ЕЛЕГАНС,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-10-13 00:00:00,,Неодобрен тип,,,
173,1999-10-13 00:00:00,ЕЛИТ ЕЛЕГАНС Р               ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-10-13 00:00:00,,Неодобрен тип,,,
174,1999-10-13 00:00:00,ЕЛИТ 5000Р                        ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-10-13 00:00:00,,Неодобрен тип,,,
175,1999-10-13 00:00:00,ЕЛКА МИКРО-04                  ,"""ОРГТЕХНИКА"" ООД  ",2004-10-13 00:00:00,,Неодобрен тип,,,
176,1999-11-16 00:00:00,ЕЛЕКТРОНИКА 6М-02         ,ЕЛЕКТРОНИКА АД-София,2007-10-10 00:00:00,,Неодобрен тип,,,
176-1,2005-01-26 00:00:00,ЕЛЕКТРОНИКА 6М-02         ,ЕЛЕКТРОНИКА АД-София,2007-10-10 00:00:00,,Неодобрен тип,,,
177,1999-11-16 00:00:00,ЕЛЕКТРОНИКА 97-01        ,ЕЛЕКТРОНИКА АД-София,2004-11-16 00:00:00,,Неодобрен тип,,,
178,1999-11-16 00:00:00,ЕЛИТ МИНИ Т-02                 ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,2004-11-16 00:00:00,,Неодобрен тип,,,
179,1999-11-16 00:00:00,DATECS MP-500TR             ,"""ДАТЕКС"" ООД             ",2004-11-16 00:00:00,,Неодобрен тип,,,
180,1999-11-16 00:00:00,ЕЛКА 752-03                        ,"""ОРГТЕХНИКА"" ООД  ",2007-10-10 00:00:00,,Неодобрен тип,,,
180-1,2004-12-03 00:00:00,ЕЛКА 752-03                        ,"""ОРГТЕХНИКА"" ООД  ",2007-10-10 00:00:00,,Неодобрен тип,,,
181,1999-12-08 00:00:00,ЕЛКА 952-03                       ,"""ОРГТЕХНИКА"" ООД  ",2004-12-08 00:00:00,,Неодобрен тип,,,
182,1999-12-08 00:00:00,ЕЛКА 952 МАХI                   ,"""ОРГТЕХНИКА"" ООД  ",2004-12-08 00:00:00,,Неодобрен тип,,,
183,1999-12-08 00:00:00,ЕЛКА МИКРО-03 вер.7.52Б,"""ОРГТЕХНИКА"" ООД  ",2004-12-08 00:00:00,,Неодобрен тип,,,
184,1999-12-08 00:00:00,КАРАТ КОМПАКТ                ,СТМ – Велико Търново,2004-12-08 00:00:00,,Неодобрен тип,,,
